arrival_airport_icao,departure_airport_icao,departure_airport_name,scheduled_arrival_time,flight_number,data_retrieved_at,airport_id
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,AY 1331,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,AY 4028,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:30:00,AY 5418,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 09:25:00,AY 5488,2024-02-15 13:58:49,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 09:45:00,AY 5492,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 09:20:00,AY 5514,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 09:50:00,AY 5522,2024-02-15 13:58:49,18
EGLL,KPHL,Philadelphia,2024-02-16 09:20:00,AY 5667,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 09:15:00,AY 5675,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:00:00,AY 5901,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 09:10:00,AY 5968,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 09:30:00,B6 7,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 09:20:00,BA 114,2024-02-15 13:58:49,18
EGLL,ESSA,Stockholm,2024-02-16 09:20:00,AC 9938,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:35:00,AC 9954,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 09:15:00,BA 1391,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 09:10:00,BA 1443,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,BA 1529,2024-02-15 13:58:49,18
EGLL,KPHL,Philadelphia,2024-02-16 09:20:00,BA 1587,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 09:15:00,BA 1597,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 09:25:00,BA 188,2024-02-15 13:58:49,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 09:45:00,BA 192,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:30:00,BA 218,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 09:50:00,BA 282,2024-02-15 13:58:49,18
EGLL,LFMN,Nice,2024-02-16 09:05:00,BA 341,2024-02-15 13:58:49,18
EGLL,LEBL,Barcelona,2024-02-16 09:30:00,BA 477,2024-02-15 13:58:49,18
EGLL,EICK,Cork,2024-02-16 09:00:00,BA 5926,2024-02-15 13:58:49,18
EGLL,EINN,Limerick city,2024-02-16 09:15:00,BA 5940,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 09:05:00,BA 5954,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,BA 6031,2024-02-15 13:58:49,18
EGLL,LTFM,Istanbul,2024-02-16 09:45:00,BA 675,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 09:15:00,BA 7054,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:00:00,BA 761,2024-02-15 13:58:49,18
EGLL,EGPN,Dundee,2024-02-16 09:00:00,BA 7851,2024-02-15 13:58:49,18
EGLL,ESGG,Goteborg,2024-02-16 09:05:00,BA 803,2024-02-15 13:58:49,18
EGLL,LHBP,Budapest,2024-02-16 09:30:00,BA 865,2024-02-15 13:58:49,18
EGLL,EPWA,Warsaw,2024-02-16 09:35:00,BA 879,2024-02-15 13:58:49,18
EGLL,EDDM,Munich,2024-02-16 09:05:00,BA 947,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,CX 1410,2024-02-15 13:58:49,18
EGLL,EDDM,Munich,2024-02-16 09:05:00,CX 7166,2024-02-15 13:58:49,18
EGLL,LFMN,Nice,2024-02-16 09:05:00,CX 7230,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,CZ 7658,2024-02-15 13:58:49,18
EGLL,KSEA,Seattle,2024-02-16 09:40:00,DL 5974,2024-02-15 13:58:49,18
EGLL,KBOS,Boston,2024-02-16 09:00:00,DL 5984,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,DL 9641,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 09:15:00,DT 6162,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 09:05:00,EI 154,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 09:20:00,EI 8814,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 09:25:00,EI 8888,2024-02-15 13:58:49,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 09:45:00,EI 8892,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:30:00,EI 8918,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 09:50:00,EI 8982,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,GF 6682,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 09:15:00,IB 3162,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,IB 4251,2024-02-15 13:58:49,18
EGLL,KPHL,Philadelphia,2024-02-16 09:20:00,IB 4664,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 09:15:00,IB 4668,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 09:20:00,IB 7352,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 09:25:00,IB 7383,2024-02-15 13:58:49,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 09:45:00,IB 7387,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:30:00,IB 7406,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 09:50:00,IB 7440,2024-02-15 13:58:49,18
EGLL,LEBL,Barcelona,2024-02-16 09:30:00,IB 7478,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:00:00,IB 7492,2024-02-15 13:58:49,18
EGLL,LHBP,Budapest,2024-02-16 09:30:00,IB 7516,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 09:15:00,IB 7556,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 09:10:00,IB 7726,2024-02-15 13:58:49,18
EGLL,EINN,Limerick city,2024-02-16 09:15:00,EI 380,2024-02-15 13:58:49,18
EGLL,EICK,Cork,2024-02-16 09:00:00,EI 710,2024-02-15 13:58:49,18
EGLL,LTFM,Istanbul,2024-02-16 09:55:00,FI 7000,2024-02-15 13:58:49,18
EGLL,LHBP,Budapest,2024-02-16 09:30:00,JL 7122,2024-02-15 13:58:49,18
EGLL,LEBL,Barcelona,2024-02-16 09:30:00,JL 7764,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 09:10:00,JL 7782,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 09:15:00,JL 7795,2024-02-15 13:58:49,18
EGLL,EDDM,Munich,2024-02-16 09:05:00,JL 7796,2024-02-15 13:58:49,18
EGLL,ESGG,Goteborg,2024-02-16 09:05:00,JL 7830,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 09:15:00,JL 7838,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:00:00,JL 7852,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,JL 9331,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,KL 1007,2024-02-15 13:58:49,18
EGLL,KBOS,Boston,2024-02-16 09:00:00,KL 4809,2024-02-15 13:58:49,18
EGLL,KSEA,Seattle,2024-02-16 09:40:00,KL 4819,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,KQ 1007,2024-02-15 13:58:49,18
EGLL,EDDH,Hamburg,2024-02-16 09:05:00,EW 7464,2024-02-15 13:58:49,18
EGLL,EPWA,Warsaw,2024-02-16 09:35:00,JL 6528,2024-02-15 13:58:49,18
EGLL,OKBK,Kuwait City,2024-02-16 09:00:00,KU 103,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 09:15:00,LA 5409,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:40:00,LH 7772,2024-02-15 13:58:49,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 09:45:00,LH 902,2024-02-15 13:58:49,18
EGLL,EPWA,Warsaw,2024-02-16 09:35:00,LO 281,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:40:00,LX 3057,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,LY 8080,2024-02-15 13:58:49,18
EGLL,KPHL,Philadelphia,2024-02-16 09:20:00,LY 8183,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 09:15:00,LY 8187,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,MF 9303,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,MH 9151,2024-02-15 13:58:49,18
EGLL,KPHL,Philadelphia,2024-02-16 09:20:00,MH 9529,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,MU 1619,2024-02-15 13:58:49,18
EGLL,LOWW,Vienna,2024-02-16 09:10:00,OS 453,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:40:00,OS 7991,2024-02-15 13:58:49,18
EGLL,LTFM,Istanbul,2024-02-16 09:55:00,PK 5979,2024-02-15 13:58:49,18
EGLL,LHBP,Budapest,2024-02-16 09:30:00,QF 3503,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,QF 3802,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,QR 2408,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 09:15:00,QR 2539,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:00:00,QR 6263,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 09:10:00,QR 6284,2024-02-15 13:58:49,18
EGLL,KPHL,Philadelphia,2024-02-16 09:20:00,QR 7560,2024-02-15 13:58:49,18
EGLL,ESGG,Goteborg,2024-02-16 09:05:00,QR 9713,2024-02-15 13:58:49,18
EGLL,LFMN,Nice,2024-02-16 09:05:00,QR 9744,2024-02-15 13:58:49,18
EGLL,EPWA,Warsaw,2024-02-16 09:35:00,QR 9765,2024-02-15 13:58:49,18
EGLL,ESSA,Stockholm,2024-02-16 09:20:00,SK 525,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:35:00,SK 803,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:40:00,SN 9023,2024-02-15 13:58:49,18
EGLL,EPWA,Warsaw,2024-02-16 09:35:00,SQ 2371,2024-02-15 13:58:49,18
EGLL,KBOS,Boston,2024-02-16 09:00:00,SQ 2512,2024-02-15 13:58:49,18
EGLL,KSEA,Seattle,2024-02-16 09:40:00,SQ 2516,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:35:00,SQ 2613,2024-02-15 13:58:49,18
EGLL,ESSA,Stockholm,2024-02-16 09:20:00,SQ 2617,2024-02-15 13:58:49,18
EGLL,LTFM,Istanbul,2024-02-16 09:55:00,TK 1979,2024-02-15 13:58:49,18
EGLL,KDEN,Denver,2024-02-16 09:40:00,UA 27,2024-02-15 13:58:49,18
EGLL,LTFM,Istanbul,2024-02-16 09:55:00,UA 6915,2024-02-15 13:58:49,18
EGLL,ENGM,Oslo,2024-02-16 09:35:00,UA 6990,2024-02-15 13:58:49,18
EGLL,VABB,Mumbai,2024-02-16 09:20:00,UA 8051,2024-02-15 13:58:49,18
EGLL,EDDH,Hamburg,2024-02-16 09:05:00,UA 9630,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 09:40:00,UL 2014,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,UL 3200,2024-02-15 13:58:49,18
EGLL,EFHK,Helsinki,2024-02-16 09:10:00,VN 3693,2024-02-15 13:58:49,18
EGLL,KSEA,Seattle,2024-02-16 09:40:00,VS 106,2024-02-15 13:58:49,18
EGLL,MYNN,Nassau,2024-02-16 09:30:00,VS 108,2024-02-15 13:58:49,18
EGLL,TBPB,Bridgetown,2024-02-16 09:50:00,VS 230,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,VS 6993,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 09:15:00,VY 5226,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 09:00:00,WS 5201,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,A3 3072,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,AA 104,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,AA 174,2024-02-15 13:58:49,18
EGLL,EGPD,Aberdeen,2024-02-16 10:40:00,AA 6690,2024-02-15 13:58:49,18
EGLL,LIRF,Rome,2024-02-16 10:05:00,AA 6697,2024-02-15 13:58:49,18
EGLL,LIPZ,Venice,2024-02-16 10:00:00,AA 6714,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:40:00,AA 6767,2024-02-15 13:58:49,18
EGLL,LGAV,Athens,2024-02-16 10:10:00,AA 6847,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 10:05:00,AA 6884,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 10:15:00,AA 6889,2024-02-15 13:58:49,18
EGLL,LROP,Bucharest,2024-02-16 10:00:00,AA 6904,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 10:10:00,AA 6921,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 10:55:00,AA 6959,2024-02-15 13:58:49,18
EGLL,KMSY,New Orleans,2024-02-16 10:25:00,AA 6975,2024-02-15 13:58:49,18
EGLL,KSFO,San Francisco,2024-02-16 10:55:00,AA 6995,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:05:00,AA 7001,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 10:50:00,AA 7005,2024-02-15 13:58:49,18
EGLL,HECA,Cairo,2024-02-16 10:30:00,AA 7023,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 10:10:00,AA 7063,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:35:00,AA 7096,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 10:15:00,AA 7098,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 10:30:00,AA 7122,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:00:00,AA 7195,2024-02-15 13:58:49,18
EGLL,EDDL,Duesseldorf,2024-02-16 10:45:00,AA 7199,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,AA 7210,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:20:00,AA 8089,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 10:35:00,AA 8652,2024-02-15 13:58:49,18
EGLL,KIAH,Houston,2024-02-16 10:50:00,AC 3859,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 10:15:00,AC 5254,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:25:00,AC 5350,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:05:00,AC 6337,2024-02-15 13:58:49,18
EGLL,OLBA,Beirut,2024-02-16 10:45:00,AC 6527,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,AC 850,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,AF 1580,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:30:00,AF 3662,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:55:00,AF 6759,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:50:00,AF 9924,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,AM 6019,2024-02-15 13:58:49,18
EGLL,LROP,Bucharest,2024-02-16 10:00:00,AT 5207,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,AY 4016,2024-02-15 13:58:49,18
EGLL,KMSY,New Orleans,2024-02-16 10:25:00,AY 5436,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 10:55:00,AY 5508,2024-02-15 13:58:49,18
EGLL,KSFO,San Francisco,2024-02-16 10:55:00,AY 5524,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:05:00,AY 5532,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 10:50:00,AY 5536,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,AY 5786,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 10:10:00,AY 5989,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 10:10:00,AY 5998,2024-02-15 13:58:49,18
EGLL,BIKF,Reykjavik,2024-02-16 10:50:00,B6 5672,2024-02-15 13:58:49,18
EGLL,EGPD,Aberdeen,2024-02-16 10:40:00,BA 1305,2024-02-15 13:58:49,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 09:45:00,UA 8856,2024-02-15 13:58:49,18
EGLL,KBOS,Boston,2024-02-16 09:00:00,VS 12,2024-02-15 13:58:49,18
EGLL,TBPB,Bridgetown,2024-02-16 09:20:00,VS 132,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 10:30:00,BA 1333,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 10:15:00,BA 1387,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 10:05:00,BA 1439,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 10:15:00,BA 1477,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,BA 1515,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,BA 1551,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,BA 1423,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 10:55:00,BA 208,2024-02-15 13:58:49,18
EGLL,KMSY,New Orleans,2024-02-16 10:25:00,BA 224,2024-02-15 13:58:49,18
EGLL,KSFO,San Francisco,2024-02-16 10:55:00,BA 284,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:05:00,BA 292,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 10:50:00,BA 296,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 10:10:00,BA 499,2024-02-15 13:58:49,18
EGLL,LIRF,Rome,2024-02-16 10:05:00,BA 551,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:20:00,BA 5914,2024-02-15 13:58:49,18
EGLL,LIPZ,Venice,2024-02-16 10:00:00,BA 597,2024-02-15 13:58:49,18
EGLL,LGAV,Athens,2024-02-16 10:10:00,BA 631,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:00:00,BA 391,2024-02-15 13:58:49,18
EGLL,HECA,Cairo,2024-02-16 10:30:00,BA 401,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:35:00,BA 429,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 10:35:00,BA 7068,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:40:00,BA 833,2024-02-15 13:58:49,18
EGLL,LROP,Bucharest,2024-02-16 10:00:00,BA 885,2024-02-15 13:58:49,18
EGLL,EDDL,Duesseldorf,2024-02-16 10:45:00,BA 937,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 10:10:00,BA 98,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,CI 9365,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:25:00,CM 2294,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,CZ 7659,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:30:00,DL 3,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:50:00,DL 5923,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:55:00,DL 5990,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,DL 8671,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,DL 9642,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 10:35:00,DT 6160,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:20:00,EI 156,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,IB 4220,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,IB 4250,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 10:10:00,IB 7340,2024-02-15 13:58:49,18
EGLL,HECA,Cairo,2024-02-16 10:30:00,IB 7367,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 10:55:00,IB 7398,2024-02-15 13:58:49,18
EGLL,KMSY,New Orleans,2024-02-16 10:25:00,IB 7408,2024-02-15 13:58:49,18
EGLL,KSFO,San Francisco,2024-02-16 10:55:00,IB 7442,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:05:00,IB 7448,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 10:50:00,IB 7452,2024-02-15 13:58:49,18
EGLL,EGPD,Aberdeen,2024-02-16 10:40:00,IB 7525,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 10:15:00,IB 7553,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,IB 7567,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 10:05:00,IB 7725,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 10:15:00,IB 7729,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:00:00,JL 6526,2024-02-15 13:58:49,18
EGLL,LGAV,Athens,2024-02-16 10:10:00,JL 6530,2024-02-15 13:58:49,18
EGLL,LROP,Bucharest,2024-02-16 10:00:00,JL 6534,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:35:00,JL 7100,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 10:10:00,JL 7108,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 10:15:00,JL 7138,2024-02-15 13:58:49,18
EGLL,LIRF,Rome,2024-02-16 10:05:00,JL 7148,2024-02-15 13:58:49,18
EGLL,LIPZ,Venice,2024-02-16 10:00:00,JL 7158,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 10:05:00,JL 7162,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 10:15:00,JL 7164,2024-02-15 13:58:49,18
EGLL,EDDL,Duesseldorf,2024-02-16 10:45:00,JL 7778,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,EI 8313,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:40:00,EI 8333,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 10:10:00,EI 8798,2024-02-15 13:58:49,18
EGLL,KMIA,Miami,2024-02-16 10:55:00,EI 8908,2024-02-15 13:58:49,18
EGLL,KMSY,New Orleans,2024-02-16 10:25:00,EI 8924,2024-02-15 13:58:49,18
EGLL,KSFO,San Francisco,2024-02-16 10:55:00,EI 8984,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:05:00,EI 8992,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 10:50:00,EI 8996,2024-02-15 13:58:49,18
EGLL,BIKF,Reykjavik,2024-02-16 10:50:00,FI 450,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,G3 5114,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,GF 6604,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,GF 6674,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:05:00,HU 8558,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 10:35:00,IB 3160,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,KL 1009,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:55:00,KL 2503,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:50:00,KL 2511,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:30:00,KL 6103,2024-02-15 13:58:49,18
EGLL,LMML,Luqa,2024-02-16 10:25:00,KM 100,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,KQ 1009,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,KQ 3076,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,KQ 4095,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 10:30:00,LA 5493,2024-02-15 13:58:49,18
EGLL,EDDM,Munich,2024-02-16 10:25:00,LH 2472,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,LH 6847,2024-02-15 13:58:49,18
EGLL,KIAH,Houston,2024-02-16 10:50:00,LH 7620,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 10:15:00,LH 7628,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 10:15:00,OS 7796,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:25:00,OS 7808,2024-02-15 13:58:49,18
EGLL,KIAH,Houston,2024-02-16 10:50:00,OS 7810,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,OS 8238,2024-02-15 13:58:49,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 10:45:00,OU 5480,2024-02-15 13:58:49,18
EGLL,EGPD,Aberdeen,2024-02-16 10:40:00,QF 3522,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,QF 3548,2024-02-15 13:58:49,18
EGLL,EDDL,Duesseldorf,2024-02-16 10:45:00,QR 5869,2024-02-15 13:58:49,18
